File Name,Time [MJD],RV [m/s],RV [m/s] (raw),RV [m/s] (correction),RV Err. [m/s],Exp. Time [s],Airmass,Quality,Start Time [MJD],BERV [km/s],Time [eMJD],Instrument,CCF FWHM [km/s],CCF FWHM [km/s] (raw),CCF FWHM [km/s] (correction),CCF FWHM Err. [km/s],CCF Contrast,CCF Contrast (raw),CCF Contrast Err.,BIS [m/s],H-alpha Emission,CaII Emission
r.HARPN.2021-03-23T10-23-39.342_S2D_BLAZE_A.fits,59296.429830119945,461.763,450.4394537543814,11.323546245618546,0.005,300.0,1.524696749739355,0.9985171198887856,59296.43309423611,-0.210744594630907,,,6.934946295379484,6.871022820139513,0.9394282968485047,0.0211465588816429,-9138261.535202892,-9223277.907622691,18907.57686979946,-40.41666666590837,0.1709444556376967,0.1058930262798069
r.HARPN.2021-03-23T10-29-03.686_S2D_BLAZE_A.fits,59296.43358791992,462.837,451.5128067221392,11.324193277860768,0.005,300.0,1.4932731550399987,0.997908339575868,59296.43684821759,-0.217864733675015,,,6.936286039997602,6.872375361552524,0.9394258451796134,0.0213333156336739,-9184999.71039997,-9270416.983486302,19168.41334337652,-37.4333333325757,0.1726550943944496,0.1017678346642739
r.HARPN.2021-03-23T10-34-28.816_S2D_BLAZE_A.fits,59296.437340230215,462.636,451.3111606351311,11.324839364868925,0.005,300.0,1.4639492141803403,0.9971979352669412,59296.4406112963,-0.225124948549623,,,6.935838399002175,6.871923892046798,0.9394233970843153,0.0214091989674788,-9220198.172659263,-9305953.549100265,19312.23179799203,-40.16666666590868,0.1730774662536653,0.1011324536199951
r.HARPN.2021-03-23T10-39-53.215_S2D_BLAZE_A.fits,59296.44110006001,462.311,450.9855132533871,11.325486746612826,0.005,300.0,1.4364746323044717,0.9969192085171916,59296.44436591435,-0.232546426163948,,,6.937899759872998,6.874004754717502,0.9394209440751105,0.0214021448635751,-9268814.896940425,-9354970.056379166,19399.61891793011,-38.73333333257506,0.1730201140710546,0.1051574547895765
r.HARPN.2021-03-23T10-45-17.948_S2D_BLAZE_A.fits,59296.44485436985,461.293,449.966866822089,11.326133177911004,0.005,300.0,1.4108117992196754,0.996287104342905,59296.44812439815,-0.240099674986735,,,6.933899676938375,6.8699678035445135,0.9394184946592625,0.0215152316127457,-9301988.315208312,-9388552.554850344,19580.597763469235,-39.28333333257644,0.1746276229374318,0.1061402984038004
r.HARPN.2021-03-23T10-50-42.295_S2D_BLAZE_A.fits,59296.4486222798,461.943,450.61621804907344,11.32678195092656,0.005,300.0,1.3867143469207128,0.9944638188922974,59296.45187841435,-0.247819091851622,,,6.935641255050837,6.871725920712241,0.9394160363622935,0.0213380088252774,-9320726.956718052,-9407420.952752115,19450.146916767273,-39.61666666590923,0.1726928523184024,0.1062083207042917
r.HARPN.2021-03-23T10-56-07.410_S2D_BLAZE_A.fits,59296.45239352016,461.57,450.2425687026153,11.32743129738465,0.005,300.0,1.3641495063697917,0.9982947728492833,59296.45564131944,-0.255680494064222,,,6.935564923718361,6.871649215767388,0.9394135758844024,0.0214489474613999,-9317634.233743915,-9404300.937729832,19542.529078677915,-39.5833333325753,0.1730536360356783,0.1062166827492099
r.HARPN.2021-03-23T11-01-32.147_S2D_BLAZE_A.fits,59296.45614302019,461.368,450.03992309948944,11.328076900510577,0.005,300.0,1.3431579841332553,0.999118210410726,59296.45939984954,-0.263625895470071,,,6.935575284146378,6.87166000699092,0.9394111295826008,0.0215547037775319,-9316111.987052094,-9402763.811947089,19636.388407263363,-40.8999999992416,0.1734306062842378,0.1055834982191336
r.HARPN.2021-03-23T11-06-56.875_S2D_BLAZE_A.fits,59296.45989935985,461.446,450.11727631868956,11.328723681310434,0.005,300.0,1.3234828786405712,0.9992193974958996,59296.46315827547,-0.271711091453792,,,6.935250110677521,6.87133214390254,0.9394086788103945,0.0214854372504364,-9320735.390077781,-9407438.003560094,19583.254793453285,-37.6333333325759,0.1728102733693348,0.1055193316862993
r.HARPN.2021-03-23T11-12-22.385_S2D_BLAZE_A.fits,59296.463664399926,461.244,449.91462803981926,11.329371960180806,0.005,300.0,1.3050427422421973,0.9992527405892044,59296.46692575231,-0.279936146519954,,,6.935898857936087,6.871987261114669,0.9394062223536898,0.0215150355021865,-9341113.131460037,-9427988.358906878,19649.31259730253,-38.23333333257606,0.1717645183220241,0.1070644919650401
r.HARPN.2021-03-23T11-17-47.124_S2D_BLAZE_A.fits,59296.46742400015,462.851,451.5209806976037,11.3300193023963,0.005,300.0,1.28783599225299,0.9993509187404848,59296.470684305554,-0.288265799769692,,,6.9349139214213045,6.870993498431536,0.9394037694381339,0.0214085559218198,-9354299.910790011,-9441322.378095116,19586.23984415915,-37.58333333257624,0.1725834167011208,0.1046526632546994
r.HARPN.2021-03-23T11-23-11.887_S2D_BLAZE_A.fits,59296.47119288985,463.09,451.75933175589086,11.330668244109155,0.005,300.0,1.271731129392738,0.9993168984670556,59296.474443136576,-0.296728085674063,,,6.93545457939884,6.871539521884612,0.9394013104537003,0.0215395206429888,-9373865.056244392,-9461055.288111988,19744.200469147738,-39.34999999924177,0.1724115182175231,0.1066917792440848
r.HARPN.2021-03-23T11-28-37.389_S2D_BLAZE_A.fits,59296.47494743019,462.719,451.3876852849039,11.3313147150961,0.005,300.0,1.2567674114337406,0.9993081915282778,59296.47821052083,-0.305265122584532,,,6.93485782950064,6.870937555797611,0.9393988608233856,0.0216116690197209,-9400165.982576324,-9487615.64684422,19866.187721417,-36.66666666590945,0.1737683385848025,0.1043304667846998
r.HARPN.2021-03-23T11-34-02.124_S2D_BLAZE_A.fits,59296.47870281013,461.836,450.5040386693537,11.331961330646369,0.005,300.0,1.2428246648934544,0.9992664401464664,59296.48196902778,-0.313905995438789,,,6.935199130343505,6.8712823665746035,0.9393964106372884,0.021632956989934,-9422325.832294151,-9509972.437723435,19930.67843172572,-39.966666665909315,0.1723435205905126,0.1046529142347479
